Patch1,Patch2,Patch3,Patch4,Patch5,Patch6,Patch7,Patch8,Patch9,Patch10,Patch11,Patch12,Patch13,Patch14,Patch15,Patch16,Patch17,Patch18,Patch19,Patch20,Patch21,Patch22,Patch23,Patch24
1.545067000000000057e+01,5.061619999999999919e+01,1.339913999999999916e+01,9.686984000000000705e+00,3.029193000000000069e+01,1.718618999999999986e+01,5.306062000000000012e+01,1.292229000000000028e+01,6.311081999999999681e+01,2.531148999999999916e+01,3.341304000000000229e+01,5.239580999999999733e+01,3.880615999999999843e+00,7.359293000000000085e+00,7.769713000000000136e+01,7.623183000000000220e+01,7.753204999999999814e+01,7.711484999999999701e+00,8.841326999999999714e+01,5.623883000000000010e+01,3.382797999999999661e+01,1.811217999999999861e+01,8.160064000000000206e+00,2.950740999999999836e+00
1.543229999999999968e+01,5.054847999999999786e+01,1.334078000000000053e+01,9.689023999999999859e+00,3.024727000000000032e+01,1.727130000000000010e+01,5.325930000000000319e+01,1.311449999999999960e+01,6.339947000000000088e+01,2.575726999999999833e+01,3.362619999999999720e+01,5.262165999999999855e+01,3.896374999999999922e+00,7.408050000000000246e+00,7.796362000000000592e+01,7.646262000000000114e+01,7.775821999999999434e+01,7.715724999999999945e+00,8.860374000000000194e+01,5.629852999999999952e+01,3.384908999999999679e+01,1.811574999999999847e+01,8.170256000000000185e+00,2.957689999999999930e+00
1.540652000000000044e+01,5.046256999999999948e+01,1.328641999999999967e+01,9.685769999999999769e+00,3.019234000000000151e+01,1.733669000000000082e+01,5.340903999999999741e+01,1.331005000000000038e+01,6.361026999999999987e+01,2.617611000000000132e+01,3.379158999999999935e+01,5.283055000000000234e+01,3.912193999999999949e+00,7.461284000000000027e+00,7.815469000000000221e+01,7.659479000000000326e+01,7.790032999999999674e+01,7.703541000000000416e+00,8.861477999999999611e+01,5.630599000000000132e+01,3.383491999999999678e+01,1.812677000000000049e+01,8.168639999999999901e+00,2.960892999999999997e+00
1.538695000000000057e+01,5.037830000000000297e+01,1.321983999999999959e+01,9.686581000000000330e+00,3.012505000000000166e+01,1.741177000000000064e+01,5.356188999999999822e+01,1.351787999999999990e+01,6.380749999999999744e+01,2.664174999999999827e+01,3.400968000000000302e+01,5.303652999999999906e+01,3.925596999999999781e+00,7.494780000000000442e+00,7.835027999999999793e+01,7.674951000000000079e+01,7.805617999999999768e+01,7.689964999999999939e+00,8.874071000000000708e+01,5.629419999999999646e+01,3.383118999999999943e+01,1.810887999999999920e+01,8.163686000000000220e+00,2.962578999999999851e+00
1.535622000000000043e+01,5.028005000000000280e+01,1.314410999999999952e+01,9.684383999999999659e+00,3.004816999999999894e+01,1.748067999999999955e+01,5.372017000000000309e+01,1.373725999999999914e+01,6.402710999999999331e+01,2.712556999999999974e+01,3.418057999999999907e+01,5.325305000000000177e+01,3.946314999999999795e+00,7.542428000000000132e+00,7.849670000000000414e+01,7.681640000000000157e+01,7.814271999999999707e+01,7.679790999999999812e+00,8.877338000000000306e+01,5.626973999999999876e+01,3.379746999999999701e+01,1.808305999999999969e+01,8.155455999999999150e+00,2.963061999999999863e+00
1.534509000000000079e+01,5.023841999999999786e+01,1.306863000000000063e+01,9.694922000000000040e+00,2.999730999999999881e+01,1.757566999999999879e+01,5.391322999999999865e+01,1.399375999999999998e+01,6.428619000000000483e+01,2.765341000000000093e+01,3.438235000000000241e+01,5.351586000000000354e+01,3.965208000000000066e+00,7.603847000000000023e+00,7.872574000000000183e+01,7.699299999999999500e+01,7.828471000000000402e+01,7.668769000000000169e+00,8.888043000000000404e+01,5.627617000000000047e+01,3.377902000000000271e+01,1.807349999999999923e+01,8.155544000000000793e+00,2.966053000000000051e+00
1.533502999999999972e+01,5.016102999999999668e+01,1.298223999999999911e+01,9.689296000000000575e+00,2.994487000000000165e+01,1.761959999999999837e+01,5.411290000000000333e+01,1.423494999999999955e+01,6.449242999999999881e+01,2.817860999999999905e+01,3.453748999999999825e+01,5.374275999999999698e+01,3.986606000000000094e+00,7.651996999999999716e+00,7.893677999999999884e+01,7.717441999999999780e+01,7.842909000000000219e+01,7.658287999999999762e+00,8.896741000000000099e+01,5.627333999999999747e+01,3.376870000000000260e+01,1.806157999999999930e+01,8.156465000000000742e+00,2.969494000000000078e+00
1.532203999999999944e+01,5.015655000000000285e+01,1.290813999999999950e+01,9.710947000000000884e+00,2.990438999999999936e+01,1.769400999999999868e+01,5.431958000000000197e+01,1.447500999999999927e+01,6.470646999999999593e+01,2.866488000000000014e+01,3.475791000000000253e+01,5.399419000000000324e+01,4.006764999999999688e+00,7.706445999999999685e+00,7.915688000000000102e+01,7.728055999999999415e+01,7.857989999999999498e+01,7.650955999999999868e+00,8.909314999999999429e+01,5.629095000000000226e+01,3.376384000000000185e+01,1.805518000000000001e+01,8.161970000000000169e+00,2.971877000000000102e+00
1.533352000000000004e+01,5.015203000000000344e+01,1.283257000000000048e+01,9.714553000000000438e+00,2.990968000000000160e+01,1.774419999999999931e+01,5.453296000000000276e+01,1.472119999999999962e+01,6.495372000000000412e+01,2.914784999999999826e+01,3.490934000000000026e+01,5.424119000000000312e+01,4.030821999999999683e+00,7.766666999999999987e+00,7.938651000000000124e+01,7.751743999999999346e+01,7.876273999999999376e+01,7.646635999999999989e+00,8.922151999999999816e+01,5.633606999999999942e+01,3.380655999999999750e+01,1.805859999999999843e+01,8.158898999999999901e+00,2.976812999999999931e+00
1.533362999999999943e+01,5.012386000000000053e+01,1.273990000000000045e+01,9.735829000000000732e+00,2.986220000000000141e+01,1.777364999999999995e+01,5.471435000000000315e+01,1.495062000000000069e+01,6.510043000000000291e+01,2.958937999999999846e+01,3.504184000000000054e+01,5.445101999999999975e+01,4.049249999999999794e+00,7.810756999999999728e+00,7.950011000000000649e+01,7.758759000000000583e+01,7.880830000000000268e+01,7.626367000000000118e+00,8.923900999999999328e+01,5.632894999999999897e+01,3.376924999999999955e+01,1.803642999999999930e+01,8.152198000000000278e+00,2.978826999999999892e+00
1.533886000000000038e+01,5.013268999999999664e+01,1.266670000000000051e+01,9.750902999999999210e+00,2.986095999999999862e+01,1.781672000000000011e+01,5.490612000000000137e+01,1.520700000000000074e+01,6.526694000000000528e+01,3.005998999999999910e+01,3.520026000000000010e+01,5.467195999999999856e+01,4.073818000000000161e+00,7.869715000000000238e+00,7.966192999999999813e+01,7.766603000000000634e+01,7.890371000000000379e+01,7.614791999999999561e+00,8.932250999999999408e+01,5.632999999999999829e+01,3.376465999999999923e+01,1.802941999999999823e+01,8.150422999999999973e+00,2.979697999999999958e+00
1.535032999999999959e+01,5.015592000000000183e+01,1.257990999999999993e+01,9.771627999999999759e+00,2.986869000000000085e+01,1.785594999999999999e+01,5.511538000000000181e+01,1.545417999999999914e+01,6.544862000000000535e+01,3.053303000000000011e+01,3.533212000000000330e+01,5.487592999999999677e+01,4.095201999999999565e+00,7.922272999999999676e+00,7.981244999999999834e+01,7.780326999999999771e+01,7.900164999999999793e+01,7.601656000000000191e+00,8.936160999999999888e+01,5.633603999999999701e+01,3.375395000000000323e+01,1.802244999999999919e+01,8.148082000000000491e+00,2.980561999999999934e+00
1.537484000000000073e+01,5.020246999999999815e+01,1.249722000000000044e+01,9.799538000000000082e+00,2.989309000000000083e+01,1.791009999999999991e+01,5.532527999999999935e+01,1.573666000000000054e+01,6.562986999999999682e+01,3.102722999999999942e+01,3.548425000000000296e+01,5.512615000000000265e+01,4.120847999999999622e+00,7.980965999999999561e+00,7.998709999999999809e+01,7.793574999999999875e+01,7.912605999999999540e+01,7.588411999999999935e+00,8.946513000000000204e+01,5.635763000000000034e+01,3.376718999999999937e+01,1.801996000000000109e+01,8.147971999999999326e+00,2.984693000000000040e+00
1.540601000000000020e+01,5.025225999999999971e+01,1.241775999999999947e+01,9.825972999999999402e+00,2.991410000000000124e+01,1.796390999999999849e+01,5.555642000000000280e+01,1.603638000000000119e+01,6.581690000000000396e+01,3.154045999999999950e+01,3.563499000000000194e+01,5.538638999999999868e+01,4.149950999999999723e+00,8.045279999999999987e+00,8.018358999999999526e+01,7.807881000000000427e+01,7.926344000000000278e+01,7.584929999999999950e+00,8.959838000000000591e+01,5.638987999999999801e+01,3.376303000000000054e+01,1.802224999999999966e+01,8.150850999999999402e+00,2.987131000000000203e+00
1.543540999999999919e+01,5.029856000000000193e+01,1.232962999999999987e+01,9.846778000000000475e+00,2.995127000000000095e+01,1.800705999999999918e+01,5.575816999999999979e+01,1.632555999999999941e+01,6.597593999999999426e+01,3.203567000000000320e+01,3.575661999999999807e+01,5.562942999999999927e+01,4.171916000000000402e+00,8.100068999999999519e+00,8.031920999999999822e+01,7.817931000000000097e+01,7.935137000000000285e+01,7.571894000000000347e+00,8.966459000000000401e+01,5.640858000000000061e+01,3.376767000000000252e+01,1.801622000000000057e+01,8.151263000000000147e+00,2.989244999999999930e+00
1.546964999999999968e+01,5.035461999999999705e+01,1.223874999999999957e+01,9.877212999999999354e+00,2.998958000000000013e+01,1.803509000000000029e+01,5.596533999999999764e+01,1.662325999999999837e+01,6.609300000000000352e+01,3.252676000000000300e+01,3.586516000000000304e+01,5.587778999999999741e+01,4.207416000000000267e+00,8.152608000000000743e+00,8.044283000000000072e+01,7.829295999999999367e+01,7.945875999999999806e+01,7.563609999999999722e+00,8.970278999999999314e+01,5.639641999999999911e+01,3.376348999999999734e+01,1.800627000000000066e+01,8.146928000000000836e+00,2.992780000000000218e+00
1.551116000000000028e+01,5.045257999999999754e+01,1.216028999999999982e+01,9.896594000000000335e+00,3.004305000000000092e+01,1.807363000000000142e+01,5.618111999999999995e+01,1.694163999999999959e+01,6.625614000000000203e+01,3.302239999999999753e+01,3.601391999999999882e+01,5.609369999999999834e+01,4.233680999999999806e+00,8.215626000000000317e+00,8.063559999999999661e+01,7.839374999999999716e+01,7.958437999999999590e+01,7.565395999999999788e+00,8.981100000000000705e+01,5.645333000000000112e+01,3.376377000000000095e+01,1.801000000000000156e+01,8.153798000000000101e+00,2.996157999999999877e+00
1.554481999999999964e+01,5.054934000000000083e+01,1.208910000000000018e+01,9.941093999999999653e+00,3.010237000000000052e+01,1.810840999999999923e+01,5.640567000000000064e+01,1.725433999999999912e+01,6.637875999999999976e+01,3.351368999999999687e+01,3.611643999999999721e+01,5.637478999999999729e+01,4.269186000000000369e+00,8.262873000000000800e+00,8.075981000000000165e+01,7.852052999999999372e+01,7.969643000000000654e+01,7.552894000000000219e+00,8.982945999999999742e+01,5.648288999999999760e+01,3.380324999999999847e+01,1.801630000000000109e+01,8.153942000000000689e+00,3.000626000000000015e+00
1.558916999999999931e+01,5.063376000000000232e+01,1.202331000000000039e+01,9.971277000000000612e+00,3.016123999999999938e+01,1.812311000000000050e+01,5.658032999999999646e+01,1.757144999999999868e+01,6.647114999999999441e+01,3.399839999999999662e+01,3.621546000000000021e+01,5.658912000000000120e+01,4.294008999999999965e+00,8.316995000000000360e+00,8.085321000000000424e+01,7.863890000000000668e+01,7.978560000000000230e+01,7.540035999999999738e+00,8.983787999999999840e+01,5.652761000000000280e+01,3.380178999999999689e+01,1.801876000000000033e+01,8.155397000000000673e+00,3.002874999999999961e+00
1.563859000000000066e+01,5.074067999999999756e+01,1.195132000000000083e+01,1.000048999999999921e+01,3.024918999999999869e+01,1.815202999999999989e+01,5.678515999999999764e+01,1.791332999999999842e+01,6.655486999999999398e+01,3.449331999999999709e+01,3.629093999999999909e+01,5.688128999999999991e+01,4.326686999999999728e+00,8.366880000000000095e+00,8.100243000000000393e+01,7.877821000000000140e+01,7.990998000000000445e+01,7.540856999999999921e+00,8.993860999999999706e+01,5.657104000000000354e+01,3.381383000000000294e+01,1.802912999999999855e+01,8.161775000000000446e+00,3.009815999999999825e+00
1.569712999999999958e+01,5.086612000000000222e+01,1.189822999999999986e+01,1.003993999999999964e+01,3.036404999999999887e+01,1.819495999999999825e+01,5.698217999999999961e+01,1.825147000000000119e+01,6.665182000000000073e+01,3.500054000000000087e+01,3.639099999999999824e+01,5.715823000000000320e+01,4.359717999999999982e+00,8.424255000000000493e+00,8.118886999999999432e+01,7.894154000000000337e+01,8.007824999999999704e+01,7.540345000000000297e+00,9.000870000000000459e+01,5.664094999999999658e+01,3.384047000000000338e+01,1.805749000000000137e+01,8.169147999999999854e+00,3.017211000000000087e+00
1.575618000000000052e+01,5.099806999999999846e+01,1.186092999999999975e+01,1.008078000000000074e+01,3.045643000000000100e+01,1.821514000000000166e+01,5.716170999999999935e+01,1.859523000000000081e+01,6.673479000000000383e+01,3.549709000000000003e+01,3.645300000000000296e+01,5.738553999999999888e+01,4.394762000000000057e+00,8.466742999999999242e+00,8.133177999999999486e+01,7.906313000000000102e+01,8.021584000000000003e+01,7.540982999999999770e+00,9.009060999999999808e+01,5.667401999999999873e+01,3.387400000000000233e+01,1.806322000000000116e+01,8.175458000000000780e+00,3.023489000000000093e+00
1.581132000000000026e+01,5.112236999999999654e+01,1.181940999999999953e+01,1.011860000000000070e+01,3.055094000000000065e+01,1.820270000000000010e+01,5.734662999999999755e+01,1.895418000000000092e+01,6.681725000000000136e+01,3.600000000000000000e+01,3.651104999999999734e+01,5.760862000000000194e+01,4.434770999999999574e+00,8.512669000000000707e+00,8.146200000000000330e+01,7.918707000000000562e+01,8.033208000000000482e+01,7.553907999999999845e+00,9.015201999999999316e+01,5.674716999999999700e+01,3.391967999999999961e+01,1.807330999999999932e+01,8.180996999999999630e+00,3.028302000000000049e+00
1.587062000000000062e+01,5.123989000000000260e+01,1.179245000000000054e+01,1.014959999999999951e+01,3.062371999999999872e+01,1.818437000000000126e+01,5.750943000000000183e+01,1.931914000000000087e+01,6.685930000000000462e+01,3.647979000000000127e+01,3.652830000000000155e+01,5.775956999999999653e+01,4.475068000000000268e+00,8.555120999999999754e+00,8.161078000000000543e+01,7.925606999999999402e+01,8.041617999999999711e+01,7.568329000000000306e+00,9.021240000000000236e+01,5.678490000000000038e+01,3.391375000000000028e+01,1.807115999999999900e+01,8.179785000000000750e+00,3.032277999999999807e+00
1.594584000000000046e+01,5.140836000000000183e+01,1.176773999999999987e+01,1.018440999999999974e+01,3.072794000000000025e+01,1.817258999999999958e+01,5.771141000000000076e+01,1.971756999999999849e+01,6.692300000000000182e+01,3.702667999999999893e+01,3.658386999999999745e+01,5.791230000000000189e+01,4.521817000000000419e+00,8.600550999999999391e+00,8.176476999999999862e+01,7.933469999999999800e+01,8.053570000000000562e+01,7.593017999999999823e+00,9.032725000000000648e+01,5.689491000000000298e+01,3.395506999999999920e+01,1.808888999999999925e+01,8.190004000000000062e+00,3.035627999999999993e+00
1.600572999999999979e+01,5.154478000000000293e+01,1.176758000000000060e+01,1.022226000000000035e+01,3.081991999999999976e+01,1.813222999999999985e+01,5.788268000000000058e+01,2.010964999999999847e+01,6.695905999999999381e+01,3.751431000000000182e+01,3.659284999999999854e+01,5.802852000000000032e+01,4.558442000000000327e+00,8.635087000000000401e+00,8.188613999999999749e+01,7.950091999999999359e+01,8.060711000000000581e+01,7.604381000000000057e+00,9.038564999999999827e+01,5.692016999999999882e+01,3.395591999999999899e+01,1.808847000000000094e+01,8.187993000000000521e+00,3.039457000000000075e+00
1.608624999999999972e+01,5.169935000000000258e+01,1.177328999999999937e+01,1.026609000000000016e+01,3.093637000000000015e+01,1.809504000000000090e+01,5.806542000000000314e+01,2.052786000000000044e+01,6.699025000000000318e+01,3.806779999999999831e+01,3.657276000000000238e+01,5.815082000000000306e+01,4.611322000000000365e+00,8.677545999999999538e+00,8.203575999999999624e+01,7.958835000000000548e+01,8.070611999999999853e+01,7.641125999999999863e+00,9.050655999999999324e+01,5.698657000000000039e+01,3.399562999999999846e+01,1.810530999999999935e+01,8.189197999999999311e+00,3.042640000000000011e+00
1.614732000000000056e+01,5.180718000000000245e+01,1.178367000000000075e+01,1.030101999999999940e+01,3.100897000000000148e+01,1.807122999999999990e+01,5.815715000000000146e+01,2.092845000000000155e+01,6.694661000000000683e+01,3.856246999999999758e+01,3.653264000000000067e+01,5.816147999999999740e+01,4.651562000000000197e+00,8.672719000000000733e+00,8.209036000000000399e+01,7.961088999999999771e+01,8.071984000000000492e+01,7.658884999999999721e+00,9.054474999999999341e+01,5.701037999999999784e+01,3.397697999999999752e+01,1.809447000000000116e+01,8.180258999999999503e+00,3.045692999999999984e+00
1.621402000000000143e+01,5.194438999999999851e+01,1.181075000000000053e+01,1.033488000000000007e+01,3.107823000000000135e+01,1.801287999999999911e+01,5.827635000000000076e+01,2.132979999999999876e+01,6.690758999999999901e+01,3.907811999999999841e+01,3.648235999999999990e+01,5.817788000000000181e+01,4.703661999999999566e+00,8.697117000000000431e+00,8.217485000000000639e+01,7.963210999999999729e+01,8.073144999999999527e+01,7.691652000000000378e+00,9.056698000000000093e+01,5.701688000000000045e+01,3.397641000000000133e+01,1.809294999999999831e+01,8.177073000000000036e+00,3.045675000000000132e+00
1.628524000000000171e+01,5.210540999999999912e+01,1.184551000000000087e+01,1.037292000000000058e+01,3.116235999999999962e+01,1.793825999999999965e+01,5.839130000000000109e+01,2.175031999999999854e+01,6.687037999999999727e+01,3.959971999999999781e+01,3.641288999999999731e+01,5.817674999999999841e+01,4.753294000000000352e+00,8.713673000000000002e+00,8.225517000000000678e+01,7.965888999999999953e+01,8.077931999999999846e+01,7.724357000000000362e+00,9.059229000000000553e+01,5.705199000000000353e+01,3.396180999999999983e+01,1.808942000000000050e+01,8.170389000000000124e+00,3.047388000000000208e+00
1.636604000000000170e+01,5.227420000000000044e+01,1.189485999999999954e+01,1.040276000000000067e+01,3.126490000000000080e+01,1.789933999999999870e+01,5.851579999999999870e+01,2.217567000000000021e+01,6.686359000000000208e+01,4.013354999999999961e+01,3.637536000000000058e+01,5.821770999999999674e+01,4.805722000000000271e+00,8.737479999999999691e+00,8.235702999999999463e+01,7.969474999999999909e+01,8.086545999999999879e+01,7.763382000000000005e+00,9.060183000000000675e+01,5.710011999999999688e+01,3.397108000000000061e+01,1.808307999999999893e+01,8.166489999999999583e+00,3.050272999999999790e+00
1.644303999999999988e+01,5.243990000000000151e+01,1.195093999999999923e+01,1.044211999999999918e+01,3.139104999999999990e+01,1.786117000000000132e+01,5.863439999999999941e+01,2.260287999999999897e+01,6.685726999999999975e+01,4.068225999999999942e+01,3.634177999999999997e+01,5.825536000000000314e+01,4.858810000000000073e+00,8.762318999999999747e+00,8.244747999999999877e+01,7.979856999999999800e+01,8.091834000000000060e+01,7.800654999999999895e+00,9.069308999999999799e+01,5.712366999999999706e+01,3.395819999999999794e+01,1.808045999999999864e+01,8.169537000000000049e+00,3.055623000000000200e+00
1.651859999999999928e+01,5.260300999999999760e+01,1.202444000000000024e+01,1.048015999999999970e+01,3.149615999999999971e+01,1.783118999999999943e+01,5.869688000000000017e+01,2.303719999999999857e+01,6.678815000000000168e+01,4.120904000000000167e+01,3.629825999999999908e+01,5.827620000000000289e+01,4.912944999999999673e+00,8.766491999999999507e+00,8.251323999999999614e+01,7.985293000000000063e+01,8.099275000000000091e+01,7.840920999999999808e+00,9.070400999999999669e+01,5.719151999999999703e+01,3.397317999999999927e+01,1.807451000000000008e+01,8.168189999999999173e+00,3.057275000000000187e+00
1.659516999999999953e+01,5.273695000000000022e+01,1.208422000000000018e+01,1.051016000000000084e+01,3.160061999999999927e+01,1.778799000000000063e+01,5.877743999999999858e+01,2.347665999999999897e+01,6.672602999999999440e+01,4.174490999999999730e+01,3.623432999999999993e+01,5.826803999999999917e+01,4.959232000000000085e+00,8.745196999999999221e+00,8.256167999999999552e+01,7.985495000000000232e+01,8.101621000000000095e+01,7.878300000000000303e+00,9.067107000000000028e+01,5.718880000000000052e+01,3.395821000000000112e+01,1.806805999999999912e+01,8.162813999999999126e+00,3.059773999999999994e+00
1.667772000000000077e+01,5.292347999999999786e+01,1.217768000000000050e+01,1.055155000000000065e+01,3.173576999999999870e+01,1.774734000000000123e+01,5.887501999999999924e+01,2.391338999999999970e+01,6.673242000000000473e+01,4.231938999999999851e+01,3.618997999999999848e+01,5.831016000000000332e+01,5.018540999999999919e+00,8.759944000000000841e+00,8.268761999999999546e+01,7.992798999999999410e+01,8.113963999999999999e+01,7.927608000000000210e+00,9.074013999999999669e+01,5.728931000000000040e+01,3.396826999999999686e+01,1.806534999999999869e+01,8.167189999999999728e+00,3.065306999999999782e+00
1.676779000000000153e+01,5.311511000000000138e+01,1.227360999999999969e+01,1.059033999999999942e+01,3.187143000000000015e+01,1.772424000000000177e+01,5.898136999999999830e+01,2.438300999999999874e+01,6.672875999999999408e+01,4.290297999999999945e+01,3.620759999999999934e+01,5.834608000000000061e+01,5.077662000000000120e+00,8.773149999999999338e+00,8.281037999999999499e+01,8.006676000000000215e+01,8.124906000000000006e+01,7.971358000000000388e+00,9.082804000000000144e+01,5.733498000000000161e+01,3.399268000000000001e+01,1.808118999999999943e+01,8.171099999999999142e+00,3.069344000000000072e+00
1.683363999999999905e+01,5.325151000000000323e+01,1.235960000000000036e+01,1.061759999999999948e+01,3.196852000000000160e+01,1.768302999999999869e+01,5.899963000000000335e+01,2.482388999999999868e+01,6.665700999999999965e+01,4.343684999999999974e+01,3.615209999999999724e+01,5.833171999999999713e+01,5.136454999999999771e+00,8.776281000000000887e+00,8.280823999999999785e+01,8.003995000000000459e+01,8.127697999999999467e+01,8.014276999999999873e+00,9.078238000000000341e+01,5.731481999999999744e+01,3.396688000000000329e+01,1.806100999999999956e+01,8.166757999999999740e+00,3.072449999999999903e+00
1.691629999999999967e+01,5.343169000000000324e+01,1.247241000000000000e+01,1.065934000000000026e+01,3.209747999999999735e+01,1.767484999999999928e+01,5.907903000000000304e+01,2.527855999999999881e+01,6.663666999999999518e+01,4.401196000000000197e+01,3.611146999999999707e+01,5.833440000000000225e+01,5.200029999999999930e+00,8.773410000000000153e+00,8.288549000000000433e+01,8.009771000000000640e+01,8.137481999999999971e+01,8.063475000000000392e+00,9.077097999999999445e+01,5.735835999999999757e+01,3.396439000000000163e+01,1.805627000000000137e+01,8.163114999999999455e+00,3.076118000000000130e+00
1.699765000000000015e+01,5.360602999999999696e+01,1.259009999999999962e+01,1.070634000000000086e+01,3.223613000000000284e+01,1.767244000000000170e+01,5.914981999999999829e+01,2.574590999999999852e+01,6.664741999999999678e+01,4.459629999999999939e+01,3.610416000000000025e+01,5.835419000000000267e+01,5.262672000000000239e+00,8.774463000000000790e+00,8.296438999999999453e+01,8.016254999999999598e+01,8.147578000000000031e+01,8.117312999999999334e+00,9.083307000000000642e+01,5.743343000000000131e+01,3.397498000000000218e+01,1.805422000000000082e+01,8.159554999999999225e+00,3.080152000000000001e+00
1.707955000000000112e+01,5.378401999999999816e+01,1.271528999999999954e+01,1.073630999999999958e+01,3.237807999999999709e+01,1.765072999999999936e+01,5.923593999999999937e+01,2.619838000000000022e+01,6.664709999999999468e+01,4.517873999999999768e+01,3.610179999999999723e+01,5.836303000000000196e+01,5.330541000000000196e+00,8.794952000000000325e+00,8.304770000000000607e+01,8.018780999999999892e+01,8.157506999999999664e+01,8.174020999999999759e+00,9.082062000000000523e+01,5.745277999999999707e+01,3.396329000000000065e+01,1.805570000000000164e+01,8.161882000000000303e+00,3.084115999999999858e+00
1.716865999999999914e+01,5.398823999999999756e+01,1.284487000000000023e+01,1.078391000000000055e+01,3.253546999999999656e+01,1.766478999999999999e+01,5.931334999999999980e+01,2.666390000000000171e+01,6.666773000000000593e+01,4.576888999999999896e+01,3.613810000000000144e+01,5.839511999999999858e+01,5.400075000000000180e+00,8.800439000000000789e+00,8.312028999999999712e+01,8.024841000000000690e+01,8.169286999999999921e+01,8.242654999999999177e+00,9.089650000000000318e+01,5.748859999999999815e+01,3.395329999999999870e+01,1.806052999999999997e+01,8.159034999999999371e+00,3.087782999999999944e+00
1.725878000000000156e+01,5.416382999999999726e+01,1.300638000000000005e+01,1.082925999999999966e+01,3.268511000000000166e+01,1.765956999999999866e+01,5.941808999999999941e+01,2.716116999999999848e+01,6.675956999999999653e+01,4.638936000000000348e+01,3.619254999999999711e+01,5.843404000000000309e+01,5.477394000000000318e+00,8.802127999999999730e+00,8.322978999999999417e+01,8.028722999999999388e+01,8.178722999999999388e+01,8.306649000000000171e+00,9.097445999999999344e+01,5.753616999999999848e+01,3.396701999999999799e+01,1.807339999999999947e+01,8.166356000000000392e+00,3.094746999999999915e+00
1.735902000000000100e+01,5.441801000000000244e+01,1.316642000000000046e+01,1.088466000000000022e+01,3.287861000000000189e+01,1.768106999999999829e+01,5.951359999999999673e+01,2.764019000000000048e+01,6.681923999999999353e+01,4.699873000000000189e+01,3.624575000000000102e+01,5.848024999999999807e+01,5.557959999999999567e+00,8.816907000000000494e+00,8.332201000000000590e+01,8.041205999999999676e+01,8.196262000000000114e+01,8.384133000000000280e+00,9.104077999999999804e+01,5.758709000000000344e+01,3.399586000000000041e+01,1.807880000000000109e+01,8.168808000000000291e+00,3.099047000000000107e+00
1.745345999999999975e+01,5.463700999999999652e+01,1.333272999999999975e+01,1.093180000000000085e+01,3.304480000000000217e+01,1.770364999999999966e+01,5.965355000000000274e+01,2.811201000000000150e+01,6.687091999999999814e+01,4.761364999999999981e+01,3.631582999999999828e+01,5.851073000000000235e+01,5.634197000000000344e+00,8.833273000000000152e+00,8.338563999999999510e+01,8.044271000000000527e+01,8.204139000000000692e+01,8.440626999999999214e+00,9.105461999999999989e+01,5.763081999999999994e+01,3.401057999999999737e+01,1.807257999999999853e+01,8.174666999999999462e+00,3.102670999999999957e+00
1.756390000000000029e+01,5.491328000000000031e+01,1.354274999999999984e+01,1.099583999999999939e+01,3.324403000000000219e+01,1.774921000000000149e+01,5.981385000000000218e+01,2.859547999999999845e+01,6.700692999999999699e+01,4.826129000000000246e+01,3.641754999999999853e+01,5.862577000000000282e+01,5.723993000000000109e+00,8.867722999999999800e+00,8.352570000000000050e+01,8.057349999999999568e+01,8.220420000000000016e+01,8.537083000000000865e+00,9.114974999999999739e+01,5.770452000000000226e+01,3.403132000000000090e+01,1.807905999999999835e+01,8.183808000000000860e+00,3.111829999999999874e+00
1.767639000000000138e+01,5.517743999999999716e+01,1.374440000000000062e+01,1.106394000000000055e+01,3.345248000000000133e+01,1.780856999999999957e+01,5.995727999999999724e+01,2.908348000000000155e+01,6.713866000000000156e+01,4.889386999999999972e+01,3.651917999999999864e+01,5.872212999999999994e+01,5.818281999999999954e+00,8.896356000000000819e+00,8.362591000000000463e+01,8.066070999999999458e+01,8.235479999999999734e+01,8.620616999999999308e+00,9.121863999999999351e+01,5.775981999999999772e+01,3.405682999999999794e+01,1.808669000000000082e+01,8.188501999999999725e+00,3.118126000000000175e+00
1.778712000000000160e+01,5.542376999999999754e+01,1.395908999999999978e+01,1.112716999999999956e+01,3.366062999999999761e+01,1.784569000000000116e+01,6.010257000000000005e+01,2.955321999999999960e+01,6.726109999999999900e+01,4.950721999999999667e+01,3.664106000000000307e+01,5.877828000000000230e+01,5.920511000000000301e+00,8.924162000000000816e+00,8.368014999999999759e+01,8.072344999999999970e+01,8.246242999999999768e+01,8.705996999999999986e+00,9.130297000000000196e+01,5.780749000000000137e+01,3.407056999999999647e+01,1.809207999999999927e+01,8.191451999999999956e+00,3.122824000000000044e+00
1.792241999999999891e+01,5.575419000000000125e+01,1.420602000000000054e+01,1.119796000000000014e+01,3.392114999999999725e+01,1.794245000000000090e+01,6.030989999999999895e+01,3.004427000000000092e+01,6.745125000000000171e+01,5.017076000000000136e+01,3.679561999999999955e+01,5.892273999999999745e+01,6.023901000000000394e+00,8.965953999999999979e+00,8.382629000000000019e+01,8.080952999999999520e+01,8.264361999999999853e+01,8.806260999999999228e+00,9.139664000000000499e+01,5.788025999999999982e+01,3.409559999999999746e+01,1.808684999999999832e+01,8.204781000000000546e+00,3.131982999999999961e+00
